user_id ID,gender,province,education_level,employment_status,main_fintech_app,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day,income_clean,expense_clean,ewallet_spending_clean,age,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
U0876,Male,Sulawesi Selatan,Senior High School,Civil Servant/BUMN,ShopeePay,Saham,Usaha,5805377.0,1,6.9,6000001.0,10000001.0,500000.0,18,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0877,Female,Maluku Utara,Senior High School,Student,Kredivo,Saham,Konsumsi,12563986.0,5,11.6,2000001.0,4000001.0,500001.0,18,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0878,Female,Papua Barat,Senior High School,Not Working,Akulaku,Kripto,Tidak Ada,0.0,5,8.7,2000000.0,2000000.0,500000.0,19,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0879,Male,Sulawesi Tenggara,Senior High School,Private Employee,Akulaku,Kripto,Pendidikan,2633520.0,2,9.1,2000001.0,4000001.0,500000.0,22,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0880,Male,Papua Pegunungan,Senior High School,Student,ShopeePay,Emas,Tidak Ada,0.0,5,2.3,2000001.0,4000001.0,1000001.0,18,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0881,Male,Sumatera Selatan,Senior High School,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,5,12.0,2000001.0,4000001.0,500000.0,16,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0882,Female,Banten,Bachelor (S1)/Diploma IV,Private Employee,GoPay,Emas,Tidak Ada,0.0,1,5.4,2000001.0,4000001.0,500001.0,14,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0883,Male,Papua,Senior High School,Others,Dana,Emas,Pendidikan,4738413.0,3,7.0,2000000.0,2000000.0,500001.0,17,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0884,Male,Kalimantan Timur,Junior High School,Student,ShopeePay,Reksadana,Konsumsi,18514509.0,5,5.4,4000001.0,4000001.0,3000000.0,15,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0885,Female,Kalimantan Utara,Junior High School,Not Working,GoPay,Reksadana,Tidak Ada,0.0,2,4.4,2000001.0,4000001.0,500001.0,25,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0886,Male,Jawa Tengah,Bachelor (S1)/Diploma IV,Not Working,OVO,Kripto,Usaha,18181280.0,3,4.0,2000000.0,2000000.0,500000.0,20,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0887,Female,Nusa Tenggara Barat,Senior High School,Not Working,OVO,Saham,Konsumsi,6306191.0,2,7.3,2000000.0,2000000.0,500000.0,28,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0888,Male,Jawa Tengah,Senior High School,Private Employee,GoPay,Reksadana,Konsumsi,16613052.0,5,2.1,4000001.0,4000001.0,500001.0,23,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0889,Male,Papua Selatan,Bachelor (S1)/Diploma IV,Private Employee,Dana,Kripto,Konsumsi,8292515.0,3,6.4,6000001.0,4000001.0,500001.0,16,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0890,Male,Bali,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,ShopeePay,Kripto,Tidak Ada,0.0,5,9.6,6000001.0,10000001.0,500001.0,13,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0891,Female,Jawa Timur,Senior High School,Entrepreneur,LinkAja,Emas,Konsumsi,14287452.0,1,8.6,10000001.0,6000001.0,500001.0,26,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0892,Female,Nusa Tenggara Barat,Diploma I/II/III,Private Employee,LinkAja,Reksadana,Gaya,17205376.0,3,8.1,2000001.0,4000001.0,500000.0,21,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0893,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Private Employee,LinkAja,No Investment,Usaha,3110320.0,2,4.8,2000000.0,2000000.0,500001.0,15,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0894,Male,Sulawesi Barat,Diploma I/II/III,Civil Servant/BUMN,Kredivo,Reksadana,Gaya,12929979.0,1,3.0,6000001.0,10000001.0,500001.0,24,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0895,Female,Papua,Senior High School,Private Employee,LinkAja,Emas,Tidak Ada,0.0,4,9.6,10000001.0,6000001.0,500000.0,18,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0896,Male,Riau,Bachelor (S1)/Diploma IV,Entrepreneur,OVO,Saham,Tidak Ada,0.0,2,5.9,6000001.0,10000001.0,500000.0,16,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0897,Male,Sumatera Barat,Senior High School,Student,Kredivo,Kripto,Usaha,14750673.0,5,6.8,2000001.0,4000001.0,500000.0,17,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0898,Female,Bengkulu,Senior High School,Entrepreneur,Dana,No Investment,Konsumsi,9865337.0,2,6.5,15000000.0,15000000.0,500000.0,24,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0899,Male,Nusa Tenggara Barat,Senior High School,Private Employee,Akulaku,Saham,Usaha,1171367.0,4,8.7,2000001.0,4000001.0,500001.0,21,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0900,Male,Bengkulu,Elementary School,Entrepreneur,Kredivo,Kripto,Tidak Ada,0.0,2,11.6,10000001.0,6000001.0,500000.0,15,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0901,Male,Sumatera Selatan,Junior High School,Civil Servant/BUMN,Dana,Reksadana,Gaya,6346945.0,1,10.7,6000001.0,10000001.0,500000.0,18,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0902,Male,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Student,LinkAja,Emas,Tidak Ada,0.0,2,1.2,6000001.0,10000001.0,500000.0,28,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0903,Male,Aceh,Elementary School,Not Working,OVO,Saham,Konsumsi,19288369.0,3,6.2,6000001.0,10000001.0,3000000.0,15,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0904,Female,Riau,Senior High School,Student,ShopeePay,Saham,Tidak Ada,0.0,4,3.6,2000001.0,4000001.0,1000001.0,28,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0905,Male,Gorontalo,Senior High School,Entrepreneur,Kredivo,Saham,Konsumsi,3997914.0,2,9.3,4000001.0,4000001.0,500000.0,16,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0906,Female,Kalimantan Tengah,Junior High School,Civil Servant/BUMN,ShopeePay,No Investment,Tidak Ada,0.0,4,7.0,10000001.0,6000001.0,500001.0,24,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0907,Female,Sulawesi Tengah,Postgraduate,Private Employee,Akulaku,Saham,Pendidikan,12578863.0,1,8.5,2000001.0,4000001.0,500000.0,13,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0908,Male,DI Yogyakarta,Senior High School,Student,Akulaku,Reksadana,Tidak Ada,0.0,3,6.0,2000001.0,4000001.0,500001.0,21,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0909,Male,Kepulauan Bangka Belitung,Senior High School,Private Employee,LinkAja,No Investment,Konsumsi,956185.0,5,4.4,10000001.0,6000001.0,500000.0,22,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0910,Male,Jawa Barat,Senior High School,Student,GoPay,Kripto,Usaha,9978475.0,2,4.8,2000000.0,2000000.0,500001.0,25,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0911,Female,Sumatera Selatan,Senior High School,Student,GoPay,No Investment,Tidak Ada,0.0,1,3.2,2000001.0,4000001.0,500001.0,22,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0912,Male,Kalimantan Barat,Elementary School,Student,ShopeePay,No Investment,Konsumsi,1587381.0,4,3.8,2000000.0,2000000.0,1000001.0,14,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0913,Female,Kalimantan Utara,Diploma I/II/III,Student,Kredivo,Emas,Tidak Ada,0.0,4,3.3,2000000.0,2000000.0,500000.0,13,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0914,Male,Sulawesi Selatan,Postgraduate,Others,OVO,Saham,Tidak Ada,0.0,1,4.4,2000001.0,4000001.0,1000001.0,21,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0915,Female,Papua Barat Daya,Senior High School,Others,ShopeePay,Reksadana,Gaya,1647407.0,2,4.3,4000001.0,4000001.0,1000001.0,20,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0916,Male,Lampung,Diploma I/II/III,Student,ShopeePay,Emas,Pendidikan,19523883.0,5,8.0,4000001.0,4000001.0,500000.0,16,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0917,Male,Aceh,Diploma I/II/III,Private Employee,LinkAja,No Investment,Usaha,17286506.0,2,7.9,10000001.0,6000001.0,500001.0,14,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0918,Female,Kalimantan Utara,Bachelor (S1)/Diploma IV,Student,OVO,Saham,Gaya,16622067.0,3,8.0,2000000.0,2000000.0,500000.0,18,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0919,Female,Bengkulu,Senior High School,Private Employee,GoPay,Emas,Usaha,6088658.0,2,9.9,10000001.0,6000001.0,500000.0,21,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0920,Male,Nusa Tenggara Timur,Senior High School,Entrepreneur,OVO,Saham,Tidak Ada,0.0,3,6.8,10000001.0,4000001.0,500000.0,20,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0921,Female,Kalimantan Selatan,Senior High School,Not Working,Kredivo,Saham,Usaha,4779490.0,4,5.0,2000000.0,2000000.0,500001.0,16,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0922,Male,Papua Tengah,Diploma I/II/III,Civil Servant/BUMN,ShopeePay,Reksadana,Konsumsi,2350123.0,3,12.5,2000001.0,4000001.0,500001.0,28,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0923,Female,Sulawesi Barat,Bachelor (S1)/Diploma IV,Entrepreneur,GoPay,Emas,Konsumsi,18855229.0,5,9.3,4000001.0,4000001.0,3000000.0,17,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0924,Female,Gorontalo,Senior High School,Student,OVO,Reksadana,Konsumsi,12918492.0,1,7.4,4000001.0,4000001.0,500000.0,21,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0925,Male,Kalimantan Selatan,Senior High School,Others,LinkAja,Reksadana,Pendidikan,14669397.0,3,7.2,4000001.0,4000001.0,3000000.0,15,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0926,Male,DKI Jakarta,Bachelor (S1)/Diploma IV,Student,Akulaku,No Investment,Tidak Ada,0.0,2,7.7,2000001.0,4000001.0,500000.0,26,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0927,Male,Kalimantan Barat,Bachelor (S1)/Diploma IV,Private Employee,LinkAja,Saham,Tidak Ada,0.0,3,6.5,2000001.0,4000001.0,1000001.0,18,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0928,Female,Gorontalo,Postgraduate,Private Employee,ShopeePay,Reksadana,Konsumsi,9673696.0,4,7.3,6000001.0,10000001.0,500001.0,19,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0929,Female,Papua,Bachelor (S1)/Diploma IV,Private Employee,GoPay,Saham,Tidak Ada,0.0,3,8.2,2000000.0,2000000.0,500000.0,17,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0930,Male,Aceh,Senior High School,Student,Akulaku,Saham,Gaya,19286096.0,5,5.2,2000000.0,2000000.0,1000001.0,27,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0931,Male,Maluku,Senior High School,Not Working,Dana,Reksadana,Tidak Ada,0.0,3,2.9,2000000.0,2000000.0,500001.0,18,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0932,Female,Sulawesi Barat,Diploma I/II/III,Student,Akulaku,No Investment,Tidak Ada,0.0,5,1.8,2000000.0,2000000.0,500001.0,18,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0933,Female,Nusa Tenggara Barat,Junior High School,Private Employee,Dana,Reksadana,Tidak Ada,0.0,2,9.2,6000001.0,10000001.0,500001.0,18,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0934,Female,Bali,Senior High School,Student,Dana,Emas,Konsumsi,4129331.0,4,3.0,2000000.0,2000000.0,500001.0,18,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0935,Male,Papua Barat Daya,Diploma I/II/III,Student,GoPay,Kripto,Konsumsi,2365407.0,1,8.2,2000001.0,4000001.0,500001.0,17,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0936,Male,DI Yogyakarta,Senior High School,Private Employee,OVO,Saham,Konsumsi,17160146.0,2,4.1,4000001.0,4000001.0,1000001.0,15,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0937,Male,Kalimantan Timur,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,ShopeePay,Reksadana,Tidak Ada,0.0,2,4.2,6000001.0,10000001.0,500000.0,23,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0938,Female,Sulawesi Utara,Senior High School,Student,LinkAja,Kripto,Pendidikan,10769127.0,1,5.2,2000000.0,2000000.0,500001.0,15,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0939,Male,Jawa Timur,Postgraduate,Student,Akulaku,No Investment,Tidak Ada,0.0,3,7.5,2000000.0,2000000.0,1000001.0,19,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0940,Female,Kalimantan Selatan,Elementary School,Civil Servant/BUMN,Akulaku,Reksadana,Pendidikan,14446875.0,3,3.8,10000001.0,6000001.0,500000.0,27,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0941,Male,Sumatera Barat,Senior High School,Entrepreneur,Dana,No Investment,Tidak Ada,0.0,3,5.5,4000001.0,4000001.0,500000.0,27,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0942,Female,Nusa Tenggara Timur,Diploma I/II/III,Not Working,Kredivo,Saham,Konsumsi,4129331.0,4,6.9,2000001.0,4000001.0,1000001.0,22,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0943,Female,Papua,Senior High School,Student,Dana,Reksadana,Konsumsi,4129331.0,2,4.0,10000001.0,6000001.0,500001.0,15,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0944,Female,Papua Tengah,Diploma I/II/III,Student,Dana,Reksadana,Pendidikan,5509486.0,5,10.6,2000000.0,2000000.0,500001.0,16,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0945,Male,Aceh,Bachelor (S1)/Diploma IV,Student,Kredivo,No Investment,Usaha,3868410.0,1,2.7,2000000.0,2000000.0,500000.0,15,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0946,Male,Kalimantan Tengah,Junior High School,Student,Kredivo,Reksadana,Pendidikan,1434814.0,2,6.5,2000001.0,4000001.0,500001.0,19,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0947,Male,Gorontalo,Senior High School,Private Employee,Akulaku,Reksadana,Tidak Ada,0.0,3,10.2,15000000.0,15000000.0,500000.0,20,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0948,Female,Sumatera Selatan,Senior High School,Private Employee,Kredivo,No Investment,Konsumsi,5432206.0,1,3.7,10000001.0,6000001.0,500001.0,25,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0949,Female,Papua Selatan,Senior High School,Student,Akulaku,Emas,Pendidikan,17001725.0,5,6.7,2000000.0,2000000.0,1000001.0,22,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0950,Female,Aceh,Bachelor (S1)/Diploma IV,Student,Kredivo,Saham,Tidak Ada,0.0,2,7.3,2000001.0,4000001.0,500000.0,20,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0951,Female,Aceh,Bachelor (S1)/Diploma IV,Student,Dana,Kripto,Konsumsi,15797782.0,2,5.0,2000000.0,2000000.0,500001.0,26,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0952,Female,Sulawesi Selatan,Diploma I/II/III,Entrepreneur,Dana,Reksadana,Tidak Ada,0.0,4,6.8,15000000.0,4000001.0,3000000.0,24,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0953,Male,Kalimantan Tengah,Diploma I/II/III,Others,GoPay,Reksadana,Tidak Ada,0.0,2,8.4,15000000.0,15000000.0,500001.0,18,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0954,Female,Banten,Senior High School,Student,Dana,Emas,Konsumsi,6906377.0,2,5.8,2000000.0,2000000.0,1000001.0,16,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0955,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,ShopeePay,Emas,Pendidikan,8416163.0,5,8.9,2000000.0,2000000.0,500001.0,13,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0956,Male,Banten,Diploma I/II/III,Not Working,Akulaku,Reksadana,Pendidikan,3262734.0,5,8.0,2000000.0,2000000.0,1000001.0,13,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0957,Female,Sulawesi Tenggara,Diploma I/II/III,Not Working,LinkAja,No Investment,Tidak Ada,0.0,1,5.5,2000000.0,2000000.0,500000.0,17,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0958,Male,Aceh,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,OVO,Reksadana,Gaya,11117218.0,3,9.8,10000001.0,6000001.0,500000.0,20,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0959,Male,Papua Pegunungan,Senior High School,Student,OVO,Kripto,Tidak Ada,0.0,5,5.1,2000000.0,2000000.0,500000.0,17,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0960,Female,Kepulauan Riau,Bachelor (S1)/Diploma IV,Student,OVO,Emas,Tidak Ada,0.0,1,9.1,2000000.0,2000000.0,500001.0,15,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0961,Male,Bali,Senior High School,Private Employee,GoPay,Saham,Konsumsi,8690798.0,2,5.2,4000001.0,4000001.0,1000001.0,26,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0962,Female,Kalimantan Timur,Senior High School,Student,OVO,Emas,Tidak Ada,0.0,1,6.2,2000001.0,10000001.0,500001.0,21,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0963,Male,Bengkulu,Senior High School,Student,OVO,No Investment,Tidak Ada,0.0,1,6.6,2000001.0,4000001.0,500001.0,14,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0964,Male,Bengkulu,Postgraduate,Private Employee,ShopeePay,Reksadana,Gaya,4129331.0,1,7.8,4000001.0,4000001.0,1000001.0,21,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0965,Male,Jawa Timur,Bachelor (S1)/Diploma IV,Student,Dana,Reksadana,Tidak Ada,0.0,1,1.0,2000000.0,2000000.0,500001.0,18,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0966,Male,Papua,Diploma I/II/III,Entrepreneur,Akulaku,Reksadana,Tidak Ada,0.0,5,8.1,15000000.0,15000000.0,500001.0,18,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0967,Female,Riau,Diploma I/II/III,Student,Akulaku,Saham,Konsumsi,6992197.0,3,6.7,2000001.0,4000001.0,500001.0,24,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0968,Male,DI Yogyakarta,Senior High School,Student,LinkAja,Saham,Usaha,14300909.0,1,7.7,2000000.0,2000000.0,500001.0,21,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0969,Female,DI Yogyakarta,Bachelor (S1)/Diploma IV,Private Employee,ShopeePay,Reksadana,Usaha,4129331.0,4,8.3,4000001.0,2000001.0,500000.0,22,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0970,Male,Banten,Senior High School,Student,LinkAja,Emas,Konsumsi,1488807.0,2,8.0,2000000.0,2000000.0,3000000.0,28,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0971,Female,Bengkulu,Senior High School,Others,OVO,Reksadana,Tidak Ada,0.0,2,2.0,2000000.0,2000000.0,500000.0,28,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0972,Female,Maluku Utara,Senior High School,Private Employee,LinkAja,Saham,Konsumsi,14566225.0,2,4.3,4000001.0,4000001.0,500000.0,15,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0973,Female,Nusa Tenggara Timur,Bachelor (S1)/Diploma IV,Student,Akulaku,Reksadana,Tidak Ada,0.0,2,7.8,4000001.0,4000001.0,1000001.0,23,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0974,Male,Sumatera Utara,Diploma I/II/III,Private Employee,LinkAja,Emas,Gaya,11815081.0,2,7.5,4000001.0,4000001.0,500001.0,19,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0975,Male,Kepulauan Riau,Senior High School,Student,Akulaku,Reksadana,Konsumsi,6281801.0,1,5.0,2000001.0,4000001.0,500001.0,22,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0976,Male,Bali,Elementary School,Not Working,Dana,Reksadana,Tidak Ada,0.0,3,8.8,2000000.0,2000000.0,500001.0,13,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0977,Female,Papua Selatan,Bachelor (S1)/Diploma IV,Student,Dana,Emas,Tidak Ada,0.0,4,6.4,2000001.0,4000001.0,500001.0,23,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0978,Male,Jawa Barat,Elementary School,Private Employee,Dana,Reksadana,Gaya,19960900.0,5,9.2,6000001.0,10000001.0,500000.0,20,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0979,Male,Sumatera Selatan,Diploma I/II/III,Student,Akulaku,Reksadana,Konsumsi,15047097.0,4,10.0,2000000.0,2000000.0,500001.0,14,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0980,Female,Kalimantan Selatan,Postgraduate,Civil Servant/BUMN,OVO,Emas,Konsumsi,10873851.0,5,7.7,4000001.0,4000001.0,500001.0,14,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0981,Male,Maluku Utara,Senior High School,Entrepreneur,LinkAja,Saham,Pendidikan,15370155.0,5,8.4,10000001.0,6000001.0,1000001.0,24,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0982,Female,Kalimantan Barat,Senior High School,Entrepreneur,Kredivo,No Investment,Pendidikan,14477229.0,4,5.5,2000001.0,4000001.0,500001.0,15,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0983,Male,Aceh,Diploma I/II/III,Student,Kredivo,Kripto,Gaya,9589069.0,1,9.2,2000000.0,2000000.0,3000000.0,20,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0984,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Student,ShopeePay,Kripto,Tidak Ada,0.0,2,7.5,2000000.0,2000000.0,500000.0,19,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0985,Female,Nusa Tenggara Timur,Senior High School,Entrepreneur,ShopeePay,Emas,Gaya,1200066.0,1,6.3,15000000.0,15000000.0,500001.0,25,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0986,Male,Nusa Tenggara Barat,Postgraduate,Not Working,GoPay,Saham,Tidak Ada,0.0,2,4.0,2000000.0,2000000.0,500001.0,27,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0987,Female,Sumatera Selatan,Junior High School,Student,Dana,Emas,Tidak Ada,0.0,3,5.8,2000001.0,4000001.0,3000000.0,16,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0988,Male,Papua Barat,Senior High School,Civil Servant/BUMN,LinkAja,Emas,Usaha,5818259.0,5,4.2,6000001.0,10000001.0,500000.0,19,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0989,Male,Kalimantan Timur,Diploma I/II/III,Student,OVO,Emas,Tidak Ada,0.0,4,8.9,2000001.0,4000001.0,500001.0,20,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0990,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Not Working,Dana,No Investment,Usaha,5976433.0,3,10.1,2000000.0,2000000.0,1000001.0,16,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0991,Female,Sulawesi Tengah,Senior High School,Student,Akulaku,Saham,Tidak Ada,0.0,2,9.3,4000001.0,4000001.0,500000.0,15,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0992,Female,Jawa Tengah,Bachelor (S1)/Diploma IV,Student,Akulaku,Emas,Pendidikan,4129331.0,1,13.2,2000000.0,2000000.0,1000001.0,25,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0993,Male,Bengkulu,Senior High School,Entrepreneur,OVO,Kripto,Konsumsi,4129331.0,4,5.8,10000001.0,6000001.0,500000.0,18,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0994,Female,Jawa Timur,Senior High School,Student,Kredivo,Reksadana,Tidak Ada,0.0,5,8.5,2000001.0,4000001.0,1000001.0,25,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0995,Male,Sulawesi Selatan,Junior High School,Civil Servant/BUMN,Dana,Emas,Gaya,15773729.0,3,4.0,4000001.0,4000001.0,3000000.0,16,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0996,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Kredivo,Saham,Tidak Ada,0.0,5,6.5,4000001.0,4000001.0,500001.0,17,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
